,Raw name,Mapped name,Score
4456,autoteilereese gmbh,autoteilereese gmbh,1.0
4457,autotransporte turistico andal,auto transporte turistico sl,0.5243553008595989
4458,autotransporte turistico andalucia,auto transporte turistico sl,0.4257283494788636
4459,autotrol corporation,aai corporation,0.9338103756708408
4460,autoverleih hartmann,autoverleih hartmann,1.0
4461,autovermietung plaschka,autohaus plaschka kg,0.7083333333333334
4462,autovision zeitarbeit,autovision zeitarbeit,1.0
4463,autozentrum auge gmbh,autozentrum auge gmbh,1.0
4464,autrement dit,autrement dit,1.0
4465,autz  herrmann,ahrens herrmann consulting,0.7967213114754098
4466,auvesy gmbh,auvesy gmbh,1.0
4467,auvico  vse,auvico  vse,1.0
4468,auvsi,auvsi,1.0
4469,auximat limited,auximat limited,1.0
4470,auximat ltd,auximat limited,1.0
4471,auxitec industrie,acrodur industrie,0.9636270491803278
4472,auxitrol sa,auxitrol sa,1.0
4473,av bersetzungs und dolmetschservice,av bersetzungs und dolmetschservice,1.0
4474,av2 group,av2 group,1.0
4475,ava,ava,1.0
4476,ava france,ava,1.0
4477,avaless ug,atmkonzept ug,0.7688172043010753
4478,avant  aval,avant  aval,1.0
4479,avantage aquitaine,aquitaine,0.9088435374149659
4480,avantax,avantax,1.0
4481,avantek soliciones plm sl,avantek soliciones plm sl,1.0
4482,avantek soluciones plm sl,alten soluciones productos,0.549718831436017
4483,avantel,avantel,1.0
4484,avantgarde experts gmbh,ageo geometres experts sas,0.6738197424892703
4485,avantgarde sales  marketing,agilent technologies sales,0.6429933269780743
4486,avanti business machines limited,abc business,0.7532467532467533
4487,avanti liftsysteme,avanti business machines limited,0.7358490566037735
4488,avantiliftsysteme,avantiliftsysteme,1.0
4489,avantis,avantis,1.0
4490,avantis concept,abg concept,0.7182177363126266
4491,avantis technology,avantis,1.0
4492,avanttic consultoria tecnologi,avanttic consultoria tecnologi,1.0
4493,avanzo,avanzo,1.0
4494,avanzo learning progress,avanzo,0.4476744186046512
4495,avanzo learning progress sa,avanzo,0.45589907321555184
4496,avanzo learning progress sa,avanzo,0.45589907321555184
4497,avasant,avasant,1.0
4498,avasant llc,avasant,1.0
4499,avascent,avascent,1.0
4500,avascent group,avascent,1.0
4501,avb akku vertrieb bremen,adfc radstation bremen gmbh,0.4219512391503889
4502,avbase systems inc,avbase systems inc,1.0
4503,avbase systems inc,avbase systems inc,1.0
4504,avc digital limited,alter ego digital,0.7983471074380166
4505,avcom gmbh,avcom gmbh,1.0
4506,avcon group australia pty,advanced navigation pty ltd,0.5278925619834711
4507,avcon group australia pty ltd,advanced navigation pty ltd,0.5250795293025594
4508,avdef,avdef,1.0
4509,avdel deutschland gmbh,aebi schmidt deutschland gmbh,0.8807947019867549
4510,avdel france sas,avdel deutschland gmbh,1.0
4511,avdel verbindungselemente gmbh,avdel deutschland gmbh,0.8352941176470589
4512,avencar link sl,avencar link sl,1.0
4513,avencis,avencis,1.0
4514,avencod,avencod,1.0
4515,avencore,avencore,1.0
4516,avencore gmbh,avencore,1.0
4517,avenir apei etp les courlis,adapei les papillons blancs,0.45599999999999996
4518,avenir deconstruction,avenir apei etp les courlis,0.863905325443787
4519,avenir formation,a2com formation,0.7293765314456847
4520,avenir transports,avenir apei etp les courlis,0.6923076923076922
4521,avenium consulting,avenium consulting,1.0
4522,avenso gmbh,avenso gmbh,1.0
4523,aventics gmbh,aventics gmbh,1.0
4524,aventon gmbh,aventon gmbh,1.0
4525,aventri,aventri,1.0
4526,aventri inc,aventri,1.0
4527,aventri inc,aventri,1.0
4528,aventri inc,aventri,1.0
4529,aventurin coaching,acp coaching,0.918142944410507
4530,aveo engineering group sro,auletris sro,0.7717391304347825
4531,avepoint,avepoint,1.0
4532,averna hardware systems inc,additive gmbh  soft und hardware,0.8142857142857143
4533,avery dennison deutschland gmbh,aebi schmidt deutschland gmbh,0.855486654084659
4534,avery weigh tronix,avery dennison deutschland gmbh,0.6951788491446346
4535,avery weightronix,avery dennison deutschland gmbh,0.8352941176470589
4536,averys,averys,1.0
4537,avetta llc,avetta llc,1.0
4538,avez csmo,avez csmo,1.0
4539,avf,avf,1.0
4540,avg abfallverwertungsgesellschaft,avg abfallverwertungsgesellschaft,1.0
4541,avg auto vertrieb gmbh,auto  service pia gmbh,0.7609315819163511
4542,avgp sas,avgp sas,1.0
4543,avia  gesellschaft der,aippi  deutsche landesgruppe der aippi,0.5602272727272728
4544,avia partner nantes atlantique,aai  atlantique automatismes incendie,0.49517063887068236
4545,aviabelt bremen ev,adfc radstation bremen gmbh,0.9130434782608695
4546,aviaciondigital slu,ab servicos selecta espana slu,0.9692051602163962
4547,aviacomp sas,aviacomp sas,1.0
4548,aviall,aviall,1.0
4549,avian media,a2b global media,0.8537794299876085
4550,avian media india,a2b global media,0.619786636255509
4551,avian media pvt ltd,a2b global media,0.6073977248755053
4552,avianca,avianca,1.0
4553,aviapartner,aviapartner,1.0
4554,aviapartner sevilla sa,abc sevilla sl,0.8081562320505457
4555,aviasalon company ltd,a latter company ltd,0.9588235294117647
4556,aviaspace bremen ev,adfc radstation bremen gmbh,0.9088983050847458
4557,aviat networks,alturna networks nv,0.757026291931097
4558,aviat networks france,alturna networks nv,0.7382550335570469
4559,aviatec,aviatec,1.0
4560,aviatec global aviation,a.r global services consultants,0.7142446560086222
4561,aviatic verlag gmbh,aera verlag muenchen gmbh,0.8367346938775511
4562,aviator robotics ab,ab engineering mechanical service division limited,0.9106239460370995
4563,aviatube sas,aviatube sas,1.0
4564,avibank mfg inc,avibank mfg inc,1.0
4565,avic chengfei commercial,avic chengfei commercial,1.0
4566,avic composite corporation ltd,aai corporation,0.5622017641104737
4567,avic composite corporationbeijing,avic chengfei commercial,0.5976002865329513
4568,avic haas chemical tianjin coltd,avic chengfei commercial,0.5602536997885835
4569,avic international holding corp,a mai international,0.5416530883862302
4570,avidex industries llc,abscoa industries inc uniseal div,0.9417571569595261
4571,avie einhornapotheke,avie einhornapotheke,1.0
4572,avielec,avielec,1.0
4573,aviem international inc,a mai international,0.9711967545638945
4574,avienco,avienco,1.0
4575,avienco  consulting,avienco,1.0
4576,avienco consulting  engineering,avienco,1.0
4577,avienco consultingengineering services gmbh,avienco,0.9014084507042254
4578,avination inc,avination inc,1.0
4579,avinco ltd,avinco ltd,1.0
4580,avintia proyectos y construcciones,algeco construcciones modulares sl,0.7232142857142857
4581,avio diepen,avio diepen,1.0
4582,aviohelitronics,aviohelitronics,1.0
4583,avionic design service gmbh,ab engineering mechanical service division limited,0.6131229831480818
4584,avionic instruments inc,aanderaa data instruments as,0.6929953302201468
4585,avionic service srlgmbh,ab engineering mechanical service division limited,0.9116379310344828
4586,avionics  electronics,advanced electronics company l,0.6577540106951871
4587,avionics instruments inc,aanderaa data instruments as,0.6291824183264685
4588,avionik plus gmbh,a plus,0.7732558139534884
4589,avionik straubing entwicklungs gmbh,avionik plus gmbh,0.47826086956521735
4590,avionik straubing vertriebs,ade vertriebs gmbh,0.4267648864333947
4591,avioparts sl,avioparts sl,1.0
4592,avioparts sl,avioparts sl,1.0
4593,aviotech gmbh,aviotech gmbh,1.0
4594,aviron toulousain,aviron toulousain,1.0
4595,avis,avis,1.0
4596,avis budget deutschland gmbhcokg,aebi schmidt deutschland gmbh,0.5292920325238462
4597,avis budget rent a car ltd,avis,0.41505170051471374
4598,avis location de voitures,avis,0.7221061429168408
4599,avis rental car systems inc,avis,0.5556046152237314
4600,avis tcl,avis,0.8820422535211268
4601,avista,avista,1.0
4602,avistadrone,avistadrone,1.0
4603,avistadrone sl,avistadrone,1.0
4604,avisto telecom,a novo telecom services,0.8988326848249028
4605,avitas,avitas,1.0
4606,avitecture inc,avitecture inc,1.0
4607,aviva health uk ltd,asklepios connecting health,0.640552995391705
4608,aviva healthcare uk ltd,aviva health uk ltd,0.76
4609,aviva life  pensions uk ltd,als life sciences limited,0.4510707095357208
4610,avizo bretagne demenagements,acap demenagements,0.6455696202531646
4611,avk industrievereinigung,avk industrievereinigung,1.0
4612,avk tv,arndt  expert hifi tv,0.546972860125261
4613,avktv gmbh,avktv gmbh,1.0
4614,avl list gmbh,avl list gmbh,1.0
4615,avl schrick gmbh,avl list gmbh,0.7100840336134454
4616,avm logiciels,accon avm,0.9039145907473309
4617,avm schmelter gmbh  cokg,active blue gmbh  cokg,0.6414506619201246
4618,avmevent gmbh,avmevent gmbh,1.0
4619,avnet,avnet,1.0
4620,avnet abacus,avnet,0.8707557502738226
4621,avnet emg gmbh,avnet,0.878300803673938
4622,avnet europe commva,aapg europe trading ltd,0.7786752408240526
4623,avnet silica,avnet,0.8707557502738226
4624,avnir engineering,avnir engineering,1.0
4625,avocat ludovic de villele,alefeld avocat  rechtsanwalt,0.7314487632508834
4626,avocat patrice grieumard,alefeld avocat  rechtsanwalt,0.7011128775834659
4627,avocats f fabiani m lucthale,a2f advanced advisor for the f,0.505265173272066
4628,avocats f fabiani m lucthale,a2f advanced advisor for the f,0.505265173272066
4629,avocent deutschland gmbh,aebi schmidt deutschland gmbh,0.9577960140679953
4630,avoira limited,avoira limited,1.0
4631,avoira ltd,avoira limited,1.0
4632,avolution uk ltd,avolution uk ltd,1.0
4633,avolution uk ltd,avolution uk ltd,1.0
4634,avolution uk ltd,avolution uk ltd,1.0
4635,avon displays,avon displays,1.0
4636,avon displays ltd,avon displays,1.0
4637,avon dynamic calibration ltd,avon displays,0.7103620160112784
4638,avon gorge hotel,ao hotel and hostel,0.748552291132293
4639,avon occupational safety and health,avon displays,0.4643855337139044
4640,avon services,avon displays,1.0
4641,avon valley precision engineering,avon displays,0.44423691528659776
4642,avondynamic calibration,aa calibration services llc,0.806896551724138
4643,avono aktiengesellschaft,agt  aktiengesellschaft fãr telekommunikation,0.8627858627858628
4644,avoptics,avoptics,1.0
4645,avoptics ltd,avoptics,1.0
4646,avox systems inc,avox systems inc,1.0
4647,avrul,avrul,1.0
4648,avs ahlheim,avs ahlheim,1.0
4649,avs roemer gmbh,avs ahlheim,0.808641975308642
4650,avt europe nv,aapg europe trading ltd,0.7025972076264825
4651,avtek solutions ltd,avtek solutions ltd,1.0
4652,avtrade limited,avtrade limited,1.0
4653,avtrade ltd,avtrade limited,1.0
4654,avure technologies ab,ab engineering mechanical service division limited,0.9727081875437369
4655,avus services gmbh,avus services gmbh,1.0
4656,avv arbeitsbãhnenvertriebs und vermietungs gmbh,avv arbeitsbãhnenvertriebs und vermietungs gmbh,1.0
4657,avv arbeitsbuehnenvertrieb,avv arbeitsbãhnenvertriebs und vermietungs gmbh,0.7889763779527559
4658,avv arbeitsbuehnenvertriebs und vermietungs gmbh,avv arbeitsbãhnenvertriebs und vermietungs gmbh,0.8347386172006745
4659,avvisio,avvisio,1.0
4660,avx,avx,1.0
4661,avx electronics technology ltd,advanced electronics company l,0.6378691372321946
4662,aw  f technical concepts gmbh,a2f advanced advisor for the f,0.5346782629687248
4663,aw niemeyer gmbh,aw niemeyer gmbh,1.0
4664,awa aussenwirtschaftsakademie,aussenwirtschaftsakademie gmbh,0.6157205240174672
4665,awa aussenwirtschaftsakademie gmbh,aussenwirtschaftsakademie gmbh,0.597322623828648
4666,awb steuerberatungsgesellschaft,awb steuerberatungsgesellschaft,1.0
4667,awerner gmbh,awerner gmbh,1.0
4668,awg  abfallwirtschaftsgesellschaft,awg  abfallwirtschaftsgesellschaft,0.5637181409295352
4669,awg abfallwirtschaftsgesellschaft,awg  abfallwirtschaftsgesellschaft,0.5637181409295352
4670,awg fittings gmbh,awg  abfallwirtschaftsgesellschaft,0.7184586699813549
4671,awg gmbh,awg  abfallwirtschaftsgesellschaft,1.0
4672,awi eberlein gmbh,awi eberlein gmbh,1.0
4673,awi maschinenbau,awi eberlein gmbh,0.5226239445767482
4674,awi montagen gmbh,awi eberlein gmbh,0.8621700879765396
4675,awi willi eberlein gmbh,awi eberlein gmbh,0.8131868131868132
4676,awo arbeiterwohlfahrt,awo arbeiterwohlfahrt,1.0
4677,awo service gmbh,ab engineering mechanical service division limited,0.9151231621157151
4678,awr lloyd consulting ltd,american lloyd travel services pte,0.7747252747252746
4679,awraplac oy,ab solving oy,0.8012048192771084
4680,aws,aws,1.0
4681,aws  agency walker services,aws,0.7034883720930233
4682,aws flurfãrdertechnik,aws,0.9237536656891495
4683,aws flurfoerdertechnik,aws,0.9281437125748503
4684,aws gastronomie gmbh,aws,0.7784517619872906
4685,awv arbeitgeber und wirtschaftsverband,awv arbeitgeber und wirtschaftsverband,1.0
4686,awv arbeitgeber und wirtschaftsverband,awv arbeitgeber und wirtschaftsverband,1.0
4687,ax,ax,1.0
4688,axa,axa,1.0
4689,axa general insurance,axa,0.5695266272189349
4690,axa icas ltd,axa,0.8974358974358975
4691,axa matrix risk consultants,axa,0.43320544122776417
4692,axa tianping property  casualty,axa,0.7196472133608558
4693,axaentwicklungs und maschinen gmbh,atlas maschinen gmbh,0.7083333333333334
4694,axaly,axaly,1.0
4695,axata,axata,1.0
4696,axata consulting gmbh,axata,1.0
4697,axcelasia taxand sdn bhd,adl creative resources sdn bhd,0.6578338964965321
4698,axe,axe,1.0
4699,axe metal,all metal services limited,0.5694227769110765
4700,axe sud,acces matic sud,0.7602179836512262
4701,axe sud sarl,acces matic sud,0.6978785662033651
4702,axegide,axegide,1.0
4703,axel dreyer,axel dreyer,1.0
4704,axel janzen,axel dreyer,0.8757062146892655
4705,axel schiele,axel dreyer,0.8683926645091694
4706,axel springer,axel dreyer,0.757026291931097
4707,axel springer ag,axel dreyer,0.7614132169841439
4708,axell wireless ltd,advantech wireless,0.7983471074380166
4709,axellence gmbh,axellence gmbh,1.0
4710,axeo,axeo,1.0
4711,axeo fm,apleona hsg fm as,0.6550348953140578
4712,axeofm  planet dao,axeofm  planet dao,1.0
4713,axesor  actividades de la bahia 2000 sl,actividades de la bahia 2000 sl,0.9134615384615384
4714,axess omt,axess omt,1.0
4715,axess tmc srl,aea srl,0.6460567823343849
4716,axess tmc srl,aea srl,0.6460567823343849
4717,axialease,axialease,1.0
4718,axians,axians,1.0
4719,axians ewaste gmbh,axians,0.8823529411764706
4720,axians it solutions gmbh,advance it solutions ltd,0.5875109938434477
4721,axians mobile midipyrenees,axians,0.5566392139864181
4722,axians systelcom sas,axians,0.8880778588807786
4723,axica kongressund tagungszentrum g,aguiar quintana g,0.5257352941176471
4724,axillium consulting ltd,axillium consulting ltd,1.0
4725,axima,axima,1.0
4726,axima cofely,axima,0.9041429731925265
4727,axima concept,axima,0.5109170305676857
4728,axima concept sa,axima,0.5197843342818631
4729,axima refrigeration,axima,0.7646153846153846
4730,axima refrigeration france,axima,0.7957446808510638
4731,axima seitha,axima,0.9041429731925265
4732,aximum,aximum,1.0
4733,axing,axing,1.0
4734,axinom gmbh,axinom gmbh,1.0
4735,axinum,axinum,1.0
4736,axiom groupe,adecco groupe,0.766612641815235
4737,axiom manufacturing services,at manufacturing gmbh,0.611740473738414
4738,axiom materials inc,axiom groupe,0.7005721551176096
4739,axiom tubes,axiom groupe,0.6720823178987273
4740,axiome,axiome,1.0
4741,axiome industrie,acrodur industrie,0.8604665502003905
4742,axiome sas,axiome,1.0
4743,axion 4d,axion 4d,1.0
4744,axis,axis,1.0
4745,axis  co,axis,1.0
4746,axis cleaning  support services,axis,0.7946186912911957
4747,axis fire  security services ltd,axis,0.4754532832373697
4748,axis mechanical engineering design,activium information design,0.48265626617885615
4749,axis ped limited,axis,0.8596491228070176
4750,axis ped ltd,axis,0.8292011019283746
4751,axisco,axisco,1.0
4752,axiscades,axiscades,1.0
4753,axiscades  studec,axiscades,0.7359413202933985
4754,axiscades engineering tech ltd,akka high tech,0.5037764350453172
4755,axiscades engineering technologies,axiscades,1.0
4756,axiscades engineering technologies limited,axiscades,1.0
4757,axiscades gmbh,axiscades,1.0
4758,axiscades inc,axiscades,1.0
4759,axit gmbh,axit gmbh,1.0
4760,axivion,axivion,1.0
4761,axivion gmbh,axivion,1.0
4762,axmann geoinformation gmbh,axmann geoinformation gmbh,1.0
4763,axon active ag,active blue gmbh  cokg,0.7332835263354501
4764,axon cable,axon active ag,0.8758231420507996
4765,axon cable sas,axon active ag,0.8570808746962859
4766,axon ivy,axon active ag,0.8686131386861313
4767,axon ivy ag,axon active ag,0.8165503489531406
4768,axon kabel gmbh,axon active ag,0.9324055666003976
4769,axon solutions ltd,axon active ag,1.0
4770,axone,axone,1.0
4771,axone_1,axone_1,1.0
4772,axonic informationssysteme gmb,axonic informationssysteme gmb,0.5377049180327869
4773,axonic informationssysteme gmbh,axonic informationssysteme gmb,1.0
4774,axpo,axpo,1.0
4775,axpo trading ag,aapg europe trading ltd,0.5344262295081967
4776,axpo uk limited,axpo,1.0
4777,axpo uk ltd,axpo,1.0
4778,axsens,axsens,1.0
4779,axsens bte,axsens,0.6363636363636362
4780,axsens et bte consulting services,axsens,0.6696030451332247
4781,axsensbte,axsensbte,1.0
4782,axtrad,axtrad,1.0
4783,axway,axway,1.0
4784,axway gmbh,axway,1.0
4785,axway software,activestate software,0.7946223901864815
4786,axway software group compagny,activestate software,0.7340184852018007
4787,axway uk,axway,1.0
